Unnamed: 0,geo,time,Search_impression,Display_impression,Video_impression,DemandGen_impression,Search_spend,Display_spend,Video_spend,DemandGen_spend,Conversions,Population,Revenue_Per_Conversion
2614,Missouri,2024-09-16,864.00,2930.00,1219.00,195.00,351.83,21.64,20.90,2.37,1.00,6168187.00,588.00
2615,Missouri,2024-09-23,894.00,4608.00,1421.00,138.00,393.86,16.70,24.04,2.09,3.00,6168187.00,1764.00
2616,Missouri,2024-09-30,934.00,5544.00,1447.00,246.00,375.88,9.63,24.43,3.09,2.00,6168187.00,1176.00
2617,Missouri,2024-10-07,925.00,314.00,1340.00,96.00,324.14,8.45,24.32,4.29,3.00,6168187.00,1764.00
2618,Missouri,2024-10-14,824.00,463.00,1663.00,156.00,486.71,9.08,22.27,3.53,3.00,6168187.00,1764.00
2619,Missouri,2024-10-21,820.00,64.00,14863.00,206.00,450.02,20.66,32.48,2.59,4.00,6168187.00,2352.00
2620,Missouri,2024-10-28,790.00,88.00,745.00,180.00,387.14,0.00,14.48,3.03,3.00,6168187.00,1764.00
2621,Missouri,2024-11-04,1064.00,843.00,1026.00,173.00,643.74,18.69,18.54,1.66,4.00,6168187.00,2352.00
2622,Missouri,2024-11-11,1429.00,1418.00,1091.00,113.00,593.85,24.65,17.18,1.12,0.00,6168187.00,0.00
2623,Missouri,2024-11-18,1382.00,1692.00,5833.00,124.00,571.12,0.84,24.90,1.26,5.00,6168187.00,2940.00
2624,Missouri,2024-11-25,960.00,501.00,2977.00,116.00,413.34,17.17,16.82,2.77,2.00,6168187.00,1176.00
2625,Missouri,2024-12-02,916.00,974.00,2031.00,236.00,579.59,10.40,14.93,2.36,1.00,6168187.00,588.00
2626,Missouri,2024-12-09,1038.00,785.00,1749.00,139.00,537.96,14.72,15.39,2.39,8.00,6168187.00,4704.00
2627,Missouri,2024-12-16,983.00,595.00,1270.00,78.00,422.53,28.02,20.22,3.98,4.00,6168187.00,2352.00
2628,Missouri,2024-12-23,1075.00,131.00,1497.00,53.00,593.59,41.96,22.35,0.86,0.08,6168187.00,47.00
2629,Missouri,2024-12-30,739.00,226.00,2907.00,291.00,338.19,16.91,16.19,2.44,0.00,6168187.00,0.00
2630,Missouri,2025-01-06,714.00,380.00,3179.00,1131.00,232.67,3.83,17.39,4.22,1.00,6168187.00,588.00
2631,Missouri,2025-01-13,1349.00,605.00,3042.00,724.00,574.61,18.72,17.85,18.18,12.00,6168187.00,7056.00
2632,Missouri,2025-01-20,1731.00,551.00,2340.00,772.00,596.05,2.40,16.63,11.89,9.00,6168187.00,5292.00
2633,Missouri,2025-01-27,1781.00,295.00,1629.00,1270.00,851.22,6.00,11.90,15.29,6.00,6168187.00,3528.00
2634,Missouri,2025-02-03,1286.00,159.00,703.00,1175.00,592.19,0.17,9.66,12.22,8.00,6168187.00,4704.00
2635,Missouri,2025-02-10,1529.00,61.00,511.00,329.00,802.63,13.85,9.95,10.08,6.00,6168187.00,3528.00
2636,Missouri,2025-02-17,1291.00,45.00,467.00,295.00,547.79,0.00,10.91,11.24,4.00,6168187.00,2352.00
2637,Montana,2023-09-25,19.00,16.00,0.00,0.00,2.72,0.00,0.00,0.00,0.00,1084225.00,0.00
2638,Montana,2023-10-02,101.00,40.00,63.00,0.00,11.09,0.00,0.62,0.00,0.00,1084225.00,0.00
2639,Montana,2023-10-09,85.00,0.00,168.00,0.00,29.56,0.00,1.72,0.00,1.00,1084225.00,588.00
2640,Montana,2023-10-16,70.00,10.00,90.00,0.00,37.48,0.00,1.86,0.00,0.00,1084225.00,0.00
2641,Montana,2023-10-23,104.00,242.00,62.00,0.00,43.73,0.00,0.81,0.00,0.00,1084225.00,0.00
2642,Montana,2023-10-30,125.00,870.00,82.00,0.00,35.49,0.00,1.23,0.00,0.00,1084225.00,0.00
2643,Montana,2023-11-06,105.00,21.00,54.00,0.00,28.12,0.00,0.79,0.00,1.00,1084225.00,588.00
2644,Montana,2023-11-13,121.00,8.00,49.00,0.00,29.14,0.00,0.89,0.00,0.00,1084225.00,0.00
2645,Montana,2023-11-20,158.00,6.00,54.00,0.00,39.56,0.00,1.37,0.00,0.00,1084225.00,0.00
2646,Montana,2023-11-27,159.00,12.00,62.00,0.00,46.64,0.00,0.97,0.00,4.00,1084225.00,2352.00
2647,Montana,2023-12-04,123.00,15.00,78.00,0.00,44.27,1.23,1.24,0.00,2.00,1084225.00,1176.00
2648,Montana,2023-12-11,113.00,18.00,94.00,0.00,37.82,0.00,1.69,0.00,1.00,1084225.00,588.00
2649,Montana,2023-12-18,123.00,32.00,160.00,0.00,42.32,3.22,2.79,0.00,0.00,1084225.00,0.00
2650,Montana,2023-12-25,330.00,32.00,264.00,0.00,114.26,0.00,3.52,0.00,0.00,1084225.00,0.00
2651,Montana,2024-01-01,335.00,1.00,314.00,0.00,98.21,0.00,5.38,0.00,1.00,1084225.00,588.00
2652,Montana,2024-01-08,163.00,187.00,274.00,0.00,70.21,0.00,5.67,0.00,0.00,1084225.00,0.00
2653,Montana,2024-01-15,127.00,127.00,227.00,0.00,44.73,0.00,3.09,0.00,2.00,1084225.00,1176.00
2654,Montana,2024-01-22,109.00,16.00,1017.00,0.00,41.04,0.00,4.03,0.00,0.00,1084225.00,0.00
2655,Montana,2024-01-29,93.00,21.00,457.00,0.00,120.39,0.00,4.15,0.00,1.00,1084225.00,588.00
2656,Montana,2024-02-05,124.00,32.00,892.00,41.00,51.32,0.33,8.31,0.35,2.00,1084225.00,1176.00
2657,Montana,2024-02-12,108.00,13.00,556.00,118.00,16.37,0.00,5.89,0.91,0.00,1084225.00,0.00
2658,Montana,2024-02-19,164.00,345.00,919.00,109.00,30.27,1.04,7.08,0.50,0.00,1084225.00,0.00
2659,Montana,2024-02-26,84.00,163.00,302.00,35.00,13.23,0.15,2.99,1.49,0.00,1084225.00,0.00
2660,Montana,2024-03-04,110.00,318.00,611.00,88.00,43.23,0.70,3.46,0.58,1.00,1084225.00,588.00
2661,Montana,2024-03-11,153.00,268.00,654.00,160.00,47.93,6.18,6.08,0.38,0.00,1084225.00,0.00
2662,Montana,2024-03-18,129.00,211.00,627.00,20.00,49.48,0.00,10.39,0.01,1.00,1084225.00,588.00
2663,Montana,2024-03-25,107.00,218.00,388.00,0.00,18.23,1.85,9.02,0.00,0.00,1084225.00,0.00
2664,Montana,2024-04-01,83.00,168.00,168.00,0.00,25.35,0.00,1.82,0.00,0.00,1084225.00,0.00
2665,Montana,2024-04-08,59.00,16.00,129.00,0.00,50.11,3.57,1.51,0.00,0.00,1084225.00,0.00
2666,Montana,2024-04-15,64.00,25.00,151.00,0.00,21.57,0.00,1.50,0.00,0.00,1084225.00,0.00
2667,Montana,2024-04-22,92.00,104.00,147.00,0.00,28.00,0.00,1.57,0.00,0.00,1084225.00,0.00
2668,Montana,2024-04-29,101.00,199.00,218.00,0.00,38.74,0.00,2.76,0.00,1.00,1084225.00,588.00
2669,Montana,2024-05-06,100.00,260.00,196.00,0.00,44.46,0.00,2.32,0.00,0.00,1084225.00,0.00
2670,Montana,2024-05-13,90.00,1093.00,187.00,0.00,41.43,4.72,2.29,0.00,0.00,1084225.00,0.00
2671,Montana,2024-05-20,73.00,227.00,180.00,0.00,54.79,0.61,2.99,0.00,2.00,1084225.00,1176.00
2672,Montana,2024-05-27,75.00,78.00,163.00,0.00,59.54,12.35,2.10,0.00,0.00,1084225.00,0.00
2673,Montana,2024-06-03,134.00,151.00,82.00,0.00,89.85,0.00,1.57,0.00,1.00,1084225.00,588.00
2674,Montana,2024-06-10,89.00,49.00,49.00,0.00,25.83,0.00,1.00,0.00,0.00,1084225.00,0.00
2675,Montana,2024-06-17,106.00,111.00,152.00,0.00,59.50,0.00,1.99,0.00,0.00,1084225.00,0.00
2676,Montana,2024-06-24,124.00,77.00,162.00,0.00,30.32,0.00,2.41,0.00,0.00,1084225.00,0.00
2677,Montana,2024-07-01,97.00,341.00,152.00,0.00,30.50,0.90,1.65,0.00,0.00,1084225.00,0.00
2678,Montana,2024-07-08,93.00,105.00,86.00,0.00,31.28,0.00,1.12,0.00,0.00,1084225.00,0.00
0,Montana,2024-07-15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2679,Montana,2024-07-22,185.00,137.00,181.00,0.00,38.97,0.00,2.49,0.00,0.00,1084225.00,0.00
2680,Montana,2024-07-29,147.00,565.00,111.00,0.00,20.72,3.41,1.25,0.00,0.00,1084225.00,0.00
2681,Montana,2024-08-05,140.00,305.00,130.00,0.00,52.38,4.65,1.74,0.00,0.00,1084225.00,0.00
2682,Montana,2024-08-12,149.00,262.00,111.00,12.00,52.29,1.05,1.80,0.08,0.00,1084225.00,0.00
2683,Montana,2024-08-19,141.00,28.00,155.00,23.00,56.26,0.00,2.17,0.62,0.00,1084225.00,0.00
2684,Montana,2024-08-26,158.00,31.00,108.00,140.00,43.05,0.00,1.16,0.78,0.00,1084225.00,0.00
2685,Montana,2024-09-02,200.00,83.00,122.00,13.00,42.50,0.00,1.82,0.46,1.00,1084225.00,588.00
2686,Montana,2024-09-09,127.00,84.00,103.00,19.00,72.76,0.02,1.59,0.03,0.00,1084225.00,0.00
2687,Montana,2024-09-16,128.00,459.00,90.00,14.00,52.79,1.49,1.30,0.09,0.00,1084225.00,0.00
2688,Montana,2024-09-23,144.00,626.00,80.00,12.00,39.21,0.00,1.03,0.04,0.00,1084225.00,0.00
2689,Montana,2024-09-30,159.00,893.00,81.00,15.00,32.95,0.64,1.12,0.29,0.00,1084225.00,0.00
2690,Montana,2024-10-07,130.00,42.00,91.00,9.00,31.30,0.00,1.66,0.65,0.00,1084225.00,0.00
2691,Montana,2024-10-14,139.00,48.00,92.00,13.00,80.29,0.00,1.98,0.04,0.00,1084225.00,0.00
2692,Montana,2024-10-21,127.00,6.00,220.00,21.00,63.87,0.00,0.86,0.30,0.00,1084225.00,0.00
2693,Montana,2024-10-28,118.00,22.00,28.00,23.00,49.59,0.00,0.61,0.15,1.00,1084225.00,588.00
2694,Montana,2024-11-04,153.00,292.00,85.00,21.00,51.70,2.09,1.07,0.05,0.00,1084225.00,0.00
2695,Montana,2024-11-11,250.00,1143.00,115.00,16.00,99.03,2.13,3.32,0.16,0.00,1084225.00,0.00
2696,Montana,2024-11-18,237.00,495.00,774.00,19.00,101.44,0.44,2.84,0.10,0.00,1084225.00,0.00
2697,Montana,2024-11-25,190.00,102.00,403.00,9.00,46.59,0.00,1.98,0.03,0.00,1084225.00,0.00
2698,Montana,2024-12-02,134.00,230.00,306.00,38.00,99.05,1.13,2.92,0.19,0.00,1084225.00,0.00
2699,Montana,2024-12-09,170.00,136.00,316.00,25.00,137.60,0.05,2.45,0.11,1.00,1084225.00,588.00
2700,Montana,2024-12-16,157.00,91.00,158.00,11.00,43.05,5.36,2.33,0.01,3.00,1084225.00,1764.00
2701,Montana,2024-12-23,167.00,23.00,195.00,19.00,100.04,0.00,1.51,0.93,0.00,1084225.00,0.00
2702,Montana,2024-12-30,128.00,42.00,480.00,35.00,22.16,0.08,2.65,0.16,0.00,1084225.00,0.00
2703,Montana,2025-01-06,105.00,91.00,695.00,261.00,24.18,0.09,3.20,0.68,0.00,1084225.00,0.00
2704,Montana,2025-01-13,235.00,110.00,482.00,114.00,100.86,0.54,1.58,3.24,2.00,1084225.00,1176.00
2705,Montana,2025-01-20,301.00,78.00,327.00,94.00,109.71,0.22,2.06,1.28,1.00,1084225.00,588.00
2706,Montana,2025-01-27,284.00,39.00,282.00,189.00,62.85,0.01,2.28,0.80,1.00,1084225.00,588.00
2707,Montana,2025-02-03,202.00,41.00,87.00,152.00,56.52,0.00,0.74,1.19,0.00,1084225.00,0.00
2708,Montana,2025-02-10,174.00,19.00,64.00,37.00,66.30,0.00,0.80,1.72,1.00,1084225.00,588.00
2709,Montana,2025-02-17,173.00,1.00,65.00,33.00,55.24,0.00,1.82,1.04,0.00,1084225.00,0.00
2711,Nebraska,2023-09-25,39.00,21.00,0.00,0.00,26.75,0.00,0.00,0.00,0.00,1961504.00,0.00
2712,Nebraska,2023-10-02,150.00,32.00,182.00,0.00,83.70,0.00,1.71,0.00,0.00,1961504.00,0.00
2713,Nebraska,2023-10-09,128.00,0.00,395.00,0.00,55.29,0.00,3.86,0.00,0.00,1961504.00,0.00
2714,Nebraska,2023-10-16,118.00,18.00,211.00,0.00,33.23,3.04,2.26,0.00,2.00,1961504.00,1176.00
2715,Nebraska,2023-10-23,137.00,524.00,162.00,0.00,58.54,4.91,2.10,0.00,2.00,1961504.00,1176.00
2716,Nebraska,2023-10-30,146.00,1703.00,153.00,0.00,45.49,0.77,1.74,0.00,2.00,1961504.00,1176.00
2717,Nebraska,2023-11-06,157.00,22.00,132.00,0.00,65.36,0.00,1.48,0.00,1.00,1961504.00,588.00
2718,Nebraska,2023-11-13,187.00,10.00,138.00,0.00,53.08,0.00,1.81,0.00,1.00,1961504.00,588.00
2719,Nebraska,2023-11-20,202.00,13.00,113.00,0.00,100.56,0.00,1.44,0.00,1.00,1961504.00,588.00
2720,Nebraska,2023-11-27,216.00,16.00,107.00,0.00,87.46,0.00,1.38,0.00,4.00,1961504.00,2352.00
2721,Nebraska,2023-12-04,230.00,25.00,149.00,0.00,117.92,0.00,2.01,0.00,2.00,1961504.00,1176.00
2722,Nebraska,2023-12-11,246.00,13.00,190.00,0.00,147.78,0.00,2.97,0.00,1.00,1961504.00,588.00
2723,Nebraska,2023-12-18,206.00,20.00,364.00,0.00,99.19,0.00,4.91,0.00,0.00,1961504.00,0.00
2724,Nebraska,2023-12-25,458.00,62.00,758.00,0.00,195.60,0.00,8.20,0.00,3.00,1961504.00,1764.00
2725,Nebraska,2024-01-01,606.00,0.00,823.00,0.00,191.20,0.00,7.09,0.00,1.00,1961504.00,588.00
2726,Nebraska,2024-01-08,367.00,51.00,613.00,0.00,180.93,0.00,6.17,0.00,2.00,1961504.00,1176.00
2727,Nebraska,2024-01-15,182.00,176.00,576.00,0.00,41.07,3.14,6.46,0.00,1.00,1961504.00,588.00
2728,Nebraska,2024-01-22,164.00,20.00,2313.00,0.00,44.35,0.00,8.43,0.00,1.00,1961504.00,588.00
2729,Nebraska,2024-01-29,148.00,92.00,1020.00,0.00,55.24,1.68,7.81,0.00,2.00,1961504.00,1176.00
2730,Nebraska,2024-02-05,121.00,68.00,1660.00,75.00,59.16,3.11,12.89,0.57,0.00,1961504.00,0.00
2731,Nebraska,2024-02-12,210.00,64.00,1055.00,223.00,75.48,0.00,10.02,1.37,1.00,1961504.00,588.00
2732,Nebraska,2024-02-19,293.00,729.00,1346.00,344.00,85.65,1.61,10.38,1.15,1.00,1961504.00,588.00
2733,Nebraska,2024-02-26,144.00,311.00,609.00,53.00,36.57,5.41,6.59,0.19,1.00,1961504.00,588.00
2734,Nebraska,2024-03-04,118.00,611.00,1181.00,201.00,37.98,2.31,7.90,1.23,1.00,1961504.00,588.00
2735,Nebraska,2024-03-11,237.00,488.00,1097.00,224.00,91.52,4.68,9.61,1.18,2.00,1961504.00,1176.00
2736,Nebraska,2024-03-18,219.00,443.00,1027.00,45.00,62.45,6.07,8.50,0.36,3.00,1961504.00,1764.00
2737,Nebraska,2024-03-25,240.00,570.00,777.00,0.00,52.34,3.71,9.39,0.00,2.00,1961504.00,1176.00
2738,Nebraska,2024-04-01,107.00,616.00,470.00,0.00,36.69,8.44,4.34,0.00,3.00,1961504.00,1764.00
2739,Nebraska,2024-04-08,91.00,40.00,386.00,0.00,30.40,0.00,3.93,0.00,0.00,1961504.00,0.00
2740,Nebraska,2024-04-15,104.00,49.00,404.00,0.00,6.12,0.84,4.34,0.00,0.00,1961504.00,0.00
2741,Nebraska,2024-04-22,105.00,229.00,433.00,0.00,34.24,29.02,4.25,0.00,2.00,1961504.00,1176.00
2742,Nebraska,2024-04-29,148.00,522.00,489.00,0.00,122.35,22.82,4.73,0.00,2.00,1961504.00,1176.00
2743,Nebraska,2024-05-06,168.00,695.00,571.00,0.00,75.27,6.57,6.31,0.00,1.00,1961504.00,588.00
2744,Nebraska,2024-05-13,180.00,967.00,500.00,0.00,119.42,20.07,5.48,0.00,1.00,1961504.00,588.00
2745,Nebraska,2024-05-20,143.00,335.00,408.00,0.00,71.97,27.37,4.32,0.00,1.00,1961504.00,588.00
2746,Nebraska,2024-05-27,173.00,205.00,424.00,0.00,107.14,19.61,4.45,0.00,1.00,1961504.00,588.00
2747,Nebraska,2024-06-03,187.00,229.00,183.00,0.00,98.06,0.00,3.18,0.00,0.00,1961504.00,0.00
2748,Nebraska,2024-06-10,204.00,104.00,95.00,0.00,97.34,0.00,1.94,0.00,2.00,1961504.00,1176.00
2749,Nebraska,2024-06-17,205.00,137.00,371.00,0.00,81.67,1.10,5.16,0.00,1.00,1961504.00,588.00
2750,Nebraska,2024-06-24,182.00,70.00,383.00,0.00,123.90,0.00,4.56,0.00,0.00,1961504.00,0.00
2751,Nebraska,2024-07-01,164.00,315.00,424.00,0.00,29.19,0.00,4.54,0.00,1.00,1961504.00,588.00
2752,Nebraska,2024-07-08,98.00,119.00,230.00,0.00,78.72,1.44,3.23,0.00,0.00,1961504.00,0.00
0,Nebraska,2024-07-15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2753,Nebraska,2024-07-22,255.00,181.00,432.00,0.00,60.17,35.32,5.37,0.00,2.00,1961504.00,1176.00
2754,Nebraska,2024-07-29,309.00,647.00,279.00,0.00,103.79,4.14,3.01,0.00,0.00,1961504.00,0.00
2755,Nebraska,2024-08-05,333.00,546.00,325.00,0.00,96.34,1.88,3.85,0.00,1.00,1961504.00,588.00
2756,Nebraska,2024-08-12,310.00,217.00,308.00,24.00,105.03,4.69,4.46,0.29,0.00,1961504.00,0.00
2757,Nebraska,2024-08-19,268.00,74.00,307.00,33.00,79.02,3.07,4.13,0.28,1.00,1961504.00,588.00
2758,Nebraska,2024-08-26,276.00,104.00,269.00,244.00,87.00,0.00,3.32,2.63,0.00,1961504.00,0.00
2759,Nebraska,2024-09-02,338.00,141.00,307.00,34.00,69.78,0.00,4.73,1.05,2.00,1961504.00,1176.00
2760,Nebraska,2024-09-09,256.00,123.00,311.00,34.00,61.10,2.01,5.24,1.16,0.00,1961504.00,0.00
2761,Nebraska,2024-09-16,231.00,719.00,314.00,42.00,76.68,4.72,4.49,0.42,0.00,1961504.00,0.00
2762,Nebraska,2024-09-23,280.00,1192.00,295.00,22.00,84.35,1.65,4.48,0.18,0.00,1961504.00,0.00
2763,Nebraska,2024-09-30,299.00,1394.00,332.00,47.00,47.34,8.13,5.15,0.63,0.00,1961504.00,0.00
2764,Nebraska,2024-10-07,302.00,89.00,339.00,29.00,124.57,0.25,4.59,0.26,0.00,1961504.00,0.00
2765,Nebraska,2024-10-14,250.00,107.00,261.00,36.00,188.42,0.35,3.11,0.55,0.00,1961504.00,0.00
2766,Nebraska,2024-10-21,249.00,26.00,1311.00,35.00,55.45,0.00,6.13,0.14,0.00,1961504.00,0.00
2767,Nebraska,2024-10-28,199.00,34.00,160.00,70.00,101.40,0.00,6.03,1.82,0.00,1961504.00,0.00
2768,Nebraska,2024-11-04,322.00,283.00,196.00,42.00,103.30,37.08,4.73,0.41,2.00,1961504.00,1176.00
2769,Nebraska,2024-11-11,462.00,418.00,252.00,29.00,119.21,0.52,2.81,0.26,2.00,1961504.00,1176.00
2770,Nebraska,2024-11-18,412.00,471.00,1452.00,27.00,113.23,4.41,4.14,0.15,0.00,1961504.00,0.00
2771,Nebraska,2024-11-25,281.00,154.00,729.00,17.00,112.00,12.96,4.09,0.04,1.00,1961504.00,588.00
2772,Nebraska,2024-12-02,275.00,262.00,654.00,65.00,100.04,1.62,4.97,0.83,0.00,1961504.00,0.00
2773,Nebraska,2024-12-09,273.00,163.00,658.00,34.00,79.67,2.55,8.18,0.16,1.00,1961504.00,588.00
2774,Nebraska,2024-12-16,298.00,188.00,506.00,18.00,170.28,0.00,5.37,0.00,0.00,1961504.00,0.00
2775,Nebraska,2024-12-23,295.00,15.00,546.00,18.00,164.34,0.00,3.66,0.08,0.00,1961504.00,0.00
2776,Nebraska,2024-12-30,234.00,32.00,824.00,64.00,47.64,0.02,4.94,6.48,0.00,1961504.00,0.00
2777,Nebraska,2025-01-06,186.00,89.00,916.00,291.00,48.21,0.23,4.91,0.73,0.00,1961504.00,0.00
2778,Nebraska,2025-01-13,359.00,214.00,1155.00,196.00,126.70,3.39,4.71,1.46,2.00,1961504.00,1176.00
2779,Nebraska,2025-01-20,507.00,153.00,781.00,180.00,223.77,1.70,4.82,2.10,3.00,1961504.00,1764.00
2780,Nebraska,2025-01-27,537.00,83.00,628.00,302.00,193.61,2.08,3.09,3.97,3.00,1961504.00,1764.00
2781,Nebraska,2025-02-03,409.00,43.00,250.00,333.00,190.99,0.00,1.95,2.93,2.00,1961504.00,1176.00
2782,Nebraska,2025-02-10,362.00,12.00,136.00,70.00,138.48,6.45,1.97,1.99,3.00,1961504.00,1764.00
2783,Nebraska,2025-02-17,321.00,7.00,120.00,79.00,87.23,6.14,2.70,1.86,1.00,1961504.00,588.00
2784,Nevada,2023-09-25,117.00,13.00,0.00,0.00,33.73,0.18,0.00,0.00,2.00,3104614.00,1176.00
2785,Nevada,2023-10-02,670.00,174.00,720.00,0.00,210.03,1.03,10.50,0.00,2.00,3104614.00,1176.00
2786,Nevada,2023-10-09,407.00,7.00,1390.00,0.00,118.98,0.00,17.27,0.00,1.00,3104614.00,588.00
2787,Nevada,2023-10-16,361.00,29.00,844.00,0.00,108.21,5.29,10.70,0.00,1.00,3104614.00,588.00
2788,Nevada,2023-10-23,438.00,1655.00,675.00,0.00,163.61,3.63,8.79,0.00,2.00,3104614.00,1176.00
2789,Nevada,2023-10-30,465.00,4438.00,608.00,0.00,163.63,4.55,8.18,0.00,0.00,3104614.00,0.00
2790,Nevada,2023-11-06,406.00,96.00,650.00,0.00,113.71,10.97,10.42,0.00,1.00,3104614.00,588.00
2791,Nevada,2023-11-13,441.00,101.00,521.00,0.00,127.06,12.86,7.51,0.00,5.00,3104614.00,2940.00
2792,Nevada,2023-11-20,480.00,110.00,523.00,0.00,129.41,2.13,9.03,0.00,1.00,3104614.00,588.00
2793,Nevada,2023-11-27,467.00,80.00,512.00,0.00,167.12,4.22,8.30,0.00,0.00,3104614.00,0.00
2794,Nevada,2023-12-04,498.00,194.00,742.00,0.00,219.91,15.33,14.91,0.00,6.00,3104614.00,3528.00
2795,Nevada,2023-12-11,520.00,128.00,820.00,0.00,433.53,11.40,12.83,0.00,3.00,3104614.00,1764.00
2796,Nevada,2023-12-18,611.00,207.00,1332.00,0.00,255.49,0.58,18.81,0.00,6.00,3104614.00,3528.00
2797,Nevada,2023-12-25,1258.00,544.00,2616.00,0.00,518.85,0.00,29.66,0.00,6.00,3104614.00,3528.00
2798,Nevada,2024-01-01,1418.00,34.00,3521.00,0.00,463.44,0.00,34.51,0.00,3.00,3104614.00,1764.00
2799,Nevada,2024-01-08,806.00,971.00,2624.00,0.00,325.03,2.42,41.10,0.00,2.00,3104614.00,1176.00
2800,Nevada,2024-01-15,575.00,957.00,2055.00,0.00,178.92,15.36,31.55,0.00,2.00,3104614.00,1176.00
2801,Nevada,2024-01-22,472.00,410.00,6792.00,0.00,179.70,24.18,34.76,0.00,4.00,3104614.00,2352.00
2802,Nevada,2024-01-29,465.00,285.00,3604.00,0.00,229.49,6.44,32.19,0.00,2.00,3104614.00,1176.00
2803,Nevada,2024-02-05,452.00,432.00,5445.00,259.00,214.41,15.59,58.62,3.08,1.00,3104614.00,588.00
2804,Nevada,2024-02-12,688.00,238.00,3938.00,631.00,259.25,2.66,43.53,7.48,3.00,3104614.00,1764.00
2805,Nevada,2024-02-19,1047.00,2425.00,6155.00,536.00,269.45,22.87,55.93,6.63,3.00,3104614.00,1764.00
2806,Nevada,2024-02-26,534.00,824.00,2418.00,176.00,158.10,4.04,27.44,2.81,2.00,3104614.00,1176.00
2807,Nevada,2024-03-04,428.00,1791.00,2812.00,291.00,82.43,22.59,22.32,3.71,0.00,3104614.00,0.00
2808,Nevada,2024-03-11,734.00,1404.00,4811.00,990.00,279.76,12.26,52.63,7.37,6.00,3104614.00,3528.00
2809,Nevada,2024-03-18,760.00,1242.00,4672.00,140.00,310.95,12.29,55.15,2.34,5.00,3104614.00,2940.00
2810,Nevada,2024-03-25,669.00,1575.00,3002.00,0.00,239.75,19.65,37.98,0.00,3.00,3104614.00,1764.00
2811,Nevada,2024-04-01,349.00,867.00,2199.00,0.00,113.10,4.97,21.57,0.00,2.00,3104614.00,1176.00
2812,Nevada,2024-04-08,290.00,245.00,1633.00,0.00,135.22,56.59,16.85,0.00,2.00,3104614.00,1176.00
2813,Nevada,2024-04-15,307.00,322.00,1434.00,0.00,117.39,3.58,15.32,0.00,3.00,3104614.00,1764.00
2814,Nevada,2024-04-22,423.00,643.00,1504.00,0.00,170.22,63.40,16.13,0.00,5.00,3104614.00,2940.00
2815,Nevada,2024-04-29,416.00,1286.00,1919.00,0.00,209.78,54.32,21.73,0.00,3.00,3104614.00,1764.00
2816,Nevada,2024-05-06,473.00,2092.00,1941.00,0.00,287.06,28.10,27.58,0.00,6.00,3104614.00,3528.00
2817,Nevada,2024-05-13,421.00,5040.00,1961.00,0.00,328.05,82.07,31.94,0.00,2.00,3104614.00,1176.00
2818,Nevada,2024-05-20,431.00,2394.00,1731.00,0.00,237.89,112.21,26.08,0.00,6.00,3104614.00,3528.00
2819,Nevada,2024-05-27,428.00,1796.00,1644.00,0.00,263.46,117.84,27.74,0.00,6.00,3104614.00,3528.00
2820,Nevada,2024-06-03,497.00,1022.00,969.00,0.00,428.38,21.68,22.46,0.00,4.00,3104614.00,2352.00
2821,Nevada,2024-06-10,484.00,899.00,555.00,0.00,381.59,8.41,17.50,0.00,10.00,3104614.00,5880.00
2822,Nevada,2024-06-17,484.00,600.00,1623.00,0.00,266.56,0.15,28.62,0.00,0.00,3104614.00,0.00
2823,Nevada,2024-06-24,488.00,510.00,1710.00,0.00,215.52,63.51,28.70,0.00,1.00,3104614.00,588.00
2824,Nevada,2024-07-01,489.00,1354.00,1738.00,0.00,244.19,1.60,21.40,0.00,4.00,3104614.00,2352.00
2825,Nevada,2024-07-08,294.00,439.00,1131.00,0.00,162.06,1.71,15.24,0.00,0.00,3104614.00,0.00
0,Nevada,2024-07-15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2826,Nevada,2024-07-22,673.00,892.00,1796.00,0.00,181.22,27.20,26.25,0.00,0.00,3104614.00,0.00
2827,Nevada,2024-07-29,733.00,2956.00,1325.00,0.00,225.16,108.21,20.18,0.00,2.00,3104614.00,1176.00
2828,Nevada,2024-08-05,672.00,1520.00,1418.00,0.00,253.73,4.04,20.31,0.00,2.00,3104614.00,1176.00
2829,Nevada,2024-08-12,707.00,788.00,1142.00,85.00,275.43,1.04,19.71,0.73,3.00,3104614.00,1764.00
2830,Nevada,2024-08-19,593.00,163.00,1125.00,200.00,233.88,1.15,16.96,5.11,0.00,3104614.00,0.00
2831,Nevada,2024-08-26,632.00,313.00,972.00,907.00,195.80,5.59,13.14,4.76,1.00,3104614.00,588.00
2832,Nevada,2024-09-02,741.00,533.00,1144.00,180.00,244.88,1.86,19.23,3.46,2.00,3104614.00,1176.00
2833,Nevada,2024-09-09,586.00,462.00,991.00,107.00,169.58,21.40,16.15,5.48,2.00,3104614.00,1176.00
2834,Nevada,2024-09-16,551.00,2195.00,917.00,221.00,374.01,29.85,14.69,4.17,4.00,3104614.00,2352.00
2835,Nevada,2024-09-23,578.00,2825.00,855.00,185.00,158.71,33.61,11.72,5.51,2.00,3104614.00,1176.00
